dip,dib,rm,ind_corr,v_corr,perc_juros,v_juros,rm_atual,v_ant,v_atual,soma,parcelas,p_ant,p_atual
01/08/2024,01/11/2019,1247.5,1.15561668,1441.6318083,0.3083,444.45508649889007,1886.0868947988902,71943.51825552963,12776.48174447036,84720.0,50,50,7
01/08/2024,01/12/2019,2495,1.15400108,2879.2326946,0.3083,887.66743974518,3766.90013434518,71943.51825552963,12776.48174447036,84720.0,49,49,7
01/08/2024,01/01/2020,1298.75,1.14200997,1483.1854485375,0.3083,457.26607378411126,1940.4515223216113,71943.51825552963,12776.48174447036,84720.0,48,48,7
01/08/2024,01/02/2020,1306.25,1.13395886,1481.233760875,0.3083,456.6643684777625,1937.8981293527625,71943.51825552963,12776.48174447036,84720.0,47,47,7
01/08/2024,01/03/2020,1306.25,1.13146963,1477.9822041875,0.3083,455.66191355100625,1933.6441177385063,71943.51825552963,12776.48174447036,84720.0,46,46,7
01/08/2024,01/04/2020,1306.25,1.13124338,1477.686665125,0.3083,455.5707988580375,1933.2574639830375,71943.51825552963,12776.48174447036,84720.0,45,45,7
01/08/2024,01/05/2020,1306.25,1.13135652,1477.83445425,0.3083,455.616362245275,1933.450816495275,71943.51825552963,12776.48174447036,84720.0,44,44,7
01/08/2024,01/06/2020,1306.25,1.13807114,1486.605426625,0.3083,458.3204530284875,1944.9258796534875,71943.51825552963,12776.48174447036,84720.0,43,43,7
01/08/2024,01/07/2020,1306.25,1.13784357,1486.3081633125,0.3083,458.2288067492438,1944.536970061744,71943.51825552963,12776.48174447036,84720.0,42,42,7
01/08/2024,01/08/2020,1306.25,1.13444025,1481.8625765625,0.3083,456.8582323542188,1938.7208089167189,71943.51825552963,12776.48174447036,84720.0,41,41,7
01/08/2024,01/09/2020,1306.25,1.13183702,1478.4621073750002,0.3083,455.8098677037126,1934.2719750787128,71943.51825552963,12776.48174447036,84720.0,40,40,7
01/08/2024,01/10/2020,1306.25,1.12676657,1471.8388320625,0.3083,453.76791192486877,1925.6067439873686,71943.51825552963,12776.48174447036,84720.0,39,39,7
01/08/2024,01/11/2020,1306.25,1.1162736,1458.13239,0.3083,449.542215837,1907.674605837,71943.51825552963,12776.48174447036,84720.0,38,38,7
01/08/2024,01/12/2020,2612.5,1.10730444,2892.8328495,0.3083,891.8603675008501,3784.6932170008504,71943.51825552963,12776.48174447036,84720.0,37,37,7
01/08/2024,01/01/2021,1375,1.09569012,1506.573915,0.3083,464.4767379945,1971.0506529945,71943.51825552963,12776.48174447036,84720.0,36,36,7
01/08/2024,01/02/2021,1375,1.08720988,1494.913585,0.3083,460.88185825550005,1955.7954432555,69909.03735082404,12776.48174447036,82685.51909529441,35,35,7
01/08/2024,01/03/2021,1375,1.08201621,1487.77228875,0.3083,458.680196621625,1946.4524853716248,67806.25007482118,12776.48174447036,80582.73181929154,34,34,7
01/08/2024,01/04/2021,1375,1.07204618,1474.0634975,0.3083,454.45377627925006,1928.51727377925,65717.10188355642,12776.48174447036,78493.58362802678,33,33,7
01/08/2024,01/05/2021,1375,1.06565226,1465.2718575000001,0.3083,451.74331366725005,1917.0151711672502,63642.672349393855,12776.48174447036,76419.15409386421,32,32,7
01/08/2024,01/06/2021,1375,1.06098393,1458.8529037499998,0.3083,449.764350226125,1908.6172539761246,61578.19282513285,12776.48174447036,74354.67456960322,31,31,7
01/08/2024,01/07/2021,1375,1.05225026,1446.8441075,0.3083,446.06203834225005,1892.9061458422502,59525.76781353435,12776.48174447036,72302.24955800471,30,30,7
01/08/2024,01/08/2021,1375,1.04472821,1436.50128875,0.3083,442.87334732162503,1879.374636071625,57487.964110888104,12776.48174447036,70264.44585535847,29,29,7
01/08/2024,01/09/2021,1375,1.03551216,1423.8292199999999,0.3083,438.966548526,1862.7957685259998,55465.21559689997,12776.48174447036,68241.69734137034,28,28,7
01/08/2024,01/10/2021,1375,1.02384038,1407.7805225,0.3083,434.01873508675004,1841.79925758675,53461.254772154294,12776.48174447036,66237.73651662466,27,27,7
01/08/2024,01/11/2021,1375,1.01169998,1391.0874724999999,0.3083,428.87226777175,1819.95974027175,51478.71196153574,12776.48174447036,64255.193706006095,26,26,7
01/08/2024,01/12/2021,2750,0.99999998,2749.999945,0.3083,847.8249830435001,3597.8249280435,49517.612547699675,12776.48174447036,62294.09429217003,25,25,7
01/08/2024,01/01/2022,1515,0.99999998,1514.9999697,0.3006,455.40899089182,1970.40896059182,47502.33579995357,12776.48174447036,60278.81754442393,24,24,7
01/08/2024,01/02/2022,1515,0.99999998,1514.9999697,0.2933,444.34949111301,1959.34946081301,45385.36321729303,12776.48174447036,58161.84496176339,23,23,7
01/08/2024,01/03/2022,1515,0.99999998,1514.9999697,0.2857,432.83549134329,1947.83546104329,43279.67738440675,12776.48174447036,56056.15912887711,22,22,7
01/08/2024,01/04/2022,1515,0.99999998,1514.9999697,0.2764,418.74599162507997,1933.74596132508,41186.79330126443,12776.48174447036,53963.27504573479,21,21,7
01/08/2024,01/05/2022,1515,0.99999998,1514.9999697,0.2681,406.17149187657003,1921.17146157657,39107.24121785547,12776.48174447036,51883.72296232583,20,20,7
01/08/2024,01/06/2022,1515,0.99999998,1514.9999697,0.2578,390.56699218866,1905.56696188866,37041.77863416473,12776.48174447036,49818.26037863509,19,19,7
01/08/2024,01/07/2022,1515,0.99999998,1514.9999697,0.2476,375.11399249772,1890.11396219772,34991.8448001634,12776.48174447036,47768.32654463376,18,18,7
01/08/2024,01/08/2022,1515,0.99999998,1514.9999697,0.2373,359.50949280981,1874.50946250981,32957.439715851506,12776.48174447036,45733.921460321864,17,17,7
01/08/2024,01/09/2022,1515,0.99999998,1514.9999697,0.2256,341.78399316432,1856.78396286432,30939.699631206302,12776.48174447036,43716.181375676664,16,16,7
01/08/2024,01/10/2022,1515,0.99999998,1514.9999697,0.2149,325.57349348853,1840.57346318853,28938.927546221745,12776.48174447036,41715.40929069211,15,15,7
01/08/2024,01/11/2022,1515,0.99999998,1514.9999697,0.2047,310.12049379759003,1825.1204634975902,26953.98721092055,12776.48174447036,39730.46895539091,14,14,7
01/08/2024,01/12/2022,3030,0.99999998,3029.9999394,0.1945,589.3349882133,3619.3349276133004,24984.4998753103,12776.48174447036,37760.98161978066,13,13,7
01/08/2024,01/01/2023,1627.5,0.99999998,1627.49996745,0.1833,298.32074403358496,1925.820711483585,22980.115415397988,12776.48174447036,35756.597159868346,12,12,7
01/08/2024,01/02/2023,1627.5,0.99999998,1627.49996745,0.1721,280.092744398145,1907.592711848145,20915.142456697446,12776.48174447036,33691.624201167804,11,11,7
01/08/2024,01/03/2023,1627.5,0.99999998,1627.49996745,0.1629,265.119744697605,1892.619712147605,18866.769997664895,12776.48174447036,31643.251742135253,10,10,7
01/08/2024,01/04/2023,1627.5,0.99999998,1627.49996745,0.1512,246.07799507844,1873.57796252844,16835.4049132922,12776.48174447036,29611.88665776256,9,9,7
01/08/2024,01/05/2023,1650,0.99999998,1649.999967,0.142,234.29999531399997,1884.299962314,14808.199703836306,12776.48174447036,27584.681448306666,8,8,7
01/08/2024,01/06/2023,1650,0.99999998,1649.999967,0.1308,215.81999568359998,1865.8199626836,12784.87349430283,12776.48174447036,25561.35523877319,7,7,7
01/08/2024,01/07/2023,1650,0.99999998,1649.999967,0.1201,198.1649960367,1848.1649630366999,10779.614784408006,12776.48174447036,23556.096528878366,6,6,7
01/08/2024,01/08/2023,1650,0.99999998,1649.999967,0.1094,180.5099963898,1830.5099633897999,8792.011074160082,12776.48174447036,21568.492818630442,5,5,7
01/08/2024,01/09/2023,1650,0.99999998,1649.999967,0.098,161.699996766,1811.6999637659999,6822.639863547508,12776.48174447036,19599.121608017867,4,4,7
01/08/2024,01/10/2023,1650,0.99999998,1649.999967,0.0883,145.69499708610002,1795.6949640861,4870.676152586781,12776.48174447036,17647.157897057143,3,3,7
01/08/2024,01/11/2023,1650,0.99999998,1649.999967,0.0783,129.1949974161,1779.1949644161,2934.9649413010065,12776.48174447036,15711.446685771367,2,2,7
01/08/2024,01/12/2023,3300,0.99999998,3299.999934,0.0691,228.02999543939998,3528.0299294394,1030.2737293946784,12776.48174447036,13806.75547386504,1,1,7
01/08/2024,01/01/2024,1765,0.99999998,1764.9999647,0.0602,106.25299787494,1871.25296257494,0.0,11840.85526318289,11840.85526318289,1,0,7
01/08/2024,01/02/2024,1765,0.99999998,1764.9999647,0.0505,89.13249821735,1854.13246291735,0.0,9978.162550436746,9978.162550436746,2,0,7
